"REPORTING_PERIOD_START","REPORTING_PERIOD_END","STATUS","BREAKDOWN","PRIMARY_LEVEL","PRIMARY_LEVEL_DESCRIPTION","SECONDARY_LEVEL","SECONDARY_LEVEL_DESCRIPTION","MEASURE_ID","MEASURE_NAME","MEASURE_VALUE"
"01/09/2025","30/09/2025","Performance ","Provider; Gender","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","9","Indeterminate","MHS150b","Median length of detentions in days which ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Gender","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","9","Indeterminate","MHS151","Detentions active at the end of the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Gender","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","9","Indeterminate","MHS151a","Average (mean) length of detentions in days which are active at the end of the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Gender","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","9","Indeterminate","MHS151b","Median length of detentions in days which are active at the end of the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Gender","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","9","Indeterminate","MHS81","Detentions in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Gender","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","UNKNOWN","UNKNOWN","MHS150","Detentions ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Gender","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","UNKNOWN","UNKNOWN","MHS150a","Average (mean) length of detentions in days which ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Gender","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","UNKNOWN","UNKNOWN","MHS150b","Median length of detentions in days which ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Gender","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","UNKNOWN","UNKNOWN","MHS151","Detentions active at the end of the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Gender","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","UNKNOWN","UNKNOWN","MHS151a","Average (mean) length of detentions in days which are active at the end of the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Gender","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","UNKNOWN","UNKNOWN","MHS151b","Median length of detentions in days which are active at the end of the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Gender","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","UNKNOWN","UNKNOWN","MHS81","Detentions in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Age; Under 18 or 18 and over","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","18 and over","18 and over","MHS150","Detentions ended in the reporting period","50"
"01/09/2025","30/09/2025","Performance ","Provider; Age; Under 18 or 18 and over","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","18 and over","18 and over","MHS150a","Average (mean) length of detentions in days which ended in the reporting period","78"
"01/09/2025","30/09/2025","Performance ","Provider; Age; Under 18 or 18 and over","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","18 and over","18 and over","MHS150b","Median length of detentions in days which ended in the reporting period","26"
"01/09/2025","30/09/2025","Performance ","Provider; Age; Under 18 or 18 and over","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","18 and over","18 and over","MHS151","Detentions active at the end of the reporting period","105"
"01/09/2025","30/09/2025","Performance ","Provider; Age; Under 18 or 18 and over","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","18 and over","18 and over","MHS151a","Average (mean) length of detentions in days which are active at the end of the reporting period","86"
"01/09/2025","30/09/2025","Performance ","Provider; Age; Under 18 or 18 and over","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","18 and over","18 and over","MHS151b","Median length of detentions in days which are active at the end of the reporting period","48"
"01/09/2025","30/09/2025","Performance ","Provider; Age; Under 18 or 18 and over","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","18 and over","18 and over","MHS81","Detentions in the reporting period","30"
"01/09/2025","30/09/2025","Performance ","Provider; Age; Under 18 or 18 and over","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","UNKNOWN","UNKNOWN","MHS150","Detentions ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Age; Under 18 or 18 and over","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","UNKNOWN","UNKNOWN","MHS150a","Average (mean) length of detentions in days which ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Age; Under 18 or 18 and over","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","UNKNOWN","UNKNOWN","MHS150b","Median length of detentions in days which ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Age; Under 18 or 18 and over","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","UNKNOWN","UNKNOWN","MHS151","Detentions active at the end of the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Age; Under 18 or 18 and over","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","UNKNOWN","UNKNOWN","MHS151a","Average (mean) length of detentions in days which are active at the end of the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Age; Under 18 or 18 and over","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","UNKNOWN","UNKNOWN","MHS151b","Median length of detentions in days which are active at the end of the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Age; Under 18 or 18 and over","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","UNKNOWN","UNKNOWN","MHS81","Detentions in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Age; Under 18 or 18 and over","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Under 18","Under 18","MHS150","Detentions ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Age; Under 18 or 18 and over","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Under 18","Under 18","MHS150a","Average (mean) length of detentions in days which ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Age; Under 18 or 18 and over","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Under 18","Under 18","MHS150b","Median length of detentions in days which ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Age; Under 18 or 18 and over","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Under 18","Under 18","MHS151","Detentions active at the end of the reporting period","5"
"01/09/2025","30/09/2025","Performance ","Provider; Age; Under 18 or 18 and over","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Under 18","Under 18","MHS151a","Average (mean) length of detentions in days which are active at the end of the reporting period","222"
"01/09/2025","30/09/2025","Performance ","Provider; Age; Under 18 or 18 and over","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Under 18","Under 18","MHS151b","Median length of detentions in days which are active at the end of the reporting period","95"
"01/09/2025","30/09/2025","Performance ","Provider; Age; Under 18 or 18 and over","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","Under 18","Under 18","MHS81","Detentions in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Autism Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","1","Confirmed patient diagnosis of autism","MHS150","Detentions ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Autism Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","1","Confirmed patient diagnosis of autism","MHS150a","Average (mean) length of detentions in days which ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Autism Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","1","Confirmed patient diagnosis of autism","MHS150b","Median length of detentions in days which ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Autism Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","1","Confirmed patient diagnosis of autism","MHS151","Detentions active at the end of the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Autism Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","1","Confirmed patient diagnosis of autism","MHS151a","Average (mean) length of detentions in days which are active at the end of the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Autism Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","1","Confirmed patient diagnosis of autism","MHS151b","Median length of detentions in days which are active at the end of the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Autism Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","1","Confirmed patient diagnosis of autism","MHS81","Detentions in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Autism Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","2","Suspected patient diagnosis of autism and the patient is on a diagnostic patient pathway for a patient diagnosis of autism","MHS150","Detentions ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Autism Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","2","Suspected patient diagnosis of autism and the patient is on a diagnostic patient pathway for a patient diagnosis of autism","MHS150a","Average (mean) length of detentions in days which ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Autism Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","2","Suspected patient diagnosis of autism and the patient is on a diagnostic patient pathway for a patient diagnosis of autism","MHS150b","Median length of detentions in days which ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Autism Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","2","Suspected patient diagnosis of autism and the patient is on a diagnostic patient pathway for a patient diagnosis of autism","MHS151","Detentions active at the end of the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Autism Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","2","Suspected patient diagnosis of autism and the patient is on a diagnostic patient pathway for a patient diagnosis of autism","MHS151a","Average (mean) length of detentions in days which are active at the end of the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Autism Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","2","Suspected patient diagnosis of autism and the patient is on a diagnostic patient pathway for a patient diagnosis of autism","MHS151b","Median length of detentions in days which are active at the end of the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Autism Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","2","Suspected patient diagnosis of autism and the patient is on a diagnostic patient pathway for a patient diagnosis of autism","MHS81","Detentions in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Autism Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","3","Suspected patient diagnosis of autism but the patient is not on a diagnostic patient pathway for a patient diagnosis of autism","MHS150","Detentions ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Autism Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","3","Suspected patient diagnosis of autism but the patient is not on a diagnostic patient pathway for a patient diagnosis of autism","MHS150a","Average (mean) length of detentions in days which ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Autism Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","3","Suspected patient diagnosis of autism but the patient is not on a diagnostic patient pathway for a patient diagnosis of autism","MHS150b","Median length of detentions in days which ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Autism Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","3","Suspected patient diagnosis of autism but the patient is not on a diagnostic patient pathway for a patient diagnosis of autism","MHS151","Detentions active at the end of the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Autism Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","3","Suspected patient diagnosis of autism but the patient is not on a diagnostic patient pathway for a patient diagnosis of autism","MHS151a","Average (mean) length of detentions in days which are active at the end of the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Autism Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","3","Suspected patient diagnosis of autism but the patient is not on a diagnostic patient pathway for a patient diagnosis of autism","MHS151b","Median length of detentions in days which are active at the end of the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Autism Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","3","Suspected patient diagnosis of autism but the patient is not on a diagnostic patient pathway for a patient diagnosis of autism","MHS81","Detentions in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Autism Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","4","Suspected patient diagnosis of autism but it is not known whether the patient is on a diagnostic patient pathway for a patient diagnosis of autism","MHS150","Detentions ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Autism Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","4","Suspected patient diagnosis of autism but it is not known whether the patient is on a diagnostic patient pathway for a patient diagnosis of autism","MHS150a","Average (mean) length of detentions in days which ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Autism Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","4","Suspected patient diagnosis of autism but it is not known whether the patient is on a diagnostic patient pathway for a patient diagnosis of autism","MHS150b","Median length of detentions in days which ended in the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Autism Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","4","Suspected patient diagnosis of autism but it is not known whether the patient is on a diagnostic patient pathway for a patient diagnosis of autism","MHS151","Detentions active at the end of the reporting period","*"
"01/09/2025","30/09/2025","Performance ","Provider; Autism Status","RDY","DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST","4","Suspected patient diagnosis of autism but it is not known whether the patient is on a diagnostic patient pathway for a patient diagnosis of autism","MHS151a","Average (mean) length of detentions in days which are active at the end of the reporting period","*"
