Organisation_Code,Sector,Number_Of_Beds,Effective_Snapshot_Date
RDD,Mental Illness,0,30/09/2014
RDE,Mental Illness,0,30/09/2014
RQ8,Mental Illness,0,30/09/2014
RQW,Mental Illness,0,30/09/2014
RGT,Mental Illness,0,30/09/2014
RM1,Mental Illness,0,30/09/2014
RMY,Mental Illness,396.358696,30/09/2014
RQQ,Mental Illness,0,30/09/2014
RT1,Mental Illness,228.217391,30/09/2014
RY3,Mental Illness,0,30/09/2014
RCX,Mental Illness,0,30/09/2014
RGM,Mental Illness,0,30/09/2014
RGN,Mental Illness,0,30/09/2014
RGP,Mental Illness,0,30/09/2014
RGQ,Mental Illness,0,30/09/2014
RGR,Mental Illness,0,30/09/2014
RHA,Mental Illness,844.336957,30/09/2014
RK5,Mental Illness,0,30/09/2014
RTG,Mental Illness,0,30/09/2014
RX1,Mental Illness,0,30/09/2014
RXM,Mental Illness,311,30/09/2014
RY8,Mental Illness,58.554348,30/09/2014
RXK,Mental Illness,0,30/09/2014
RXT,Mental Illness,652.771739,30/09/2014
RYK,Mental Illness,163.728261,30/09/2014
RYW,Mental Illness,0,30/09/2014
TAJ,Mental Illness,129.521739,30/09/2014
RFS,Mental Illness,0,30/09/2014
RLU,Mental Illness,0,30/09/2014
RNA,Mental Illness,0,30/09/2014
RQ3,Mental Illness,31.826087,30/09/2014
RR1,Mental Illness,0,30/09/2014
RRJ,Mental Illness,0,30/09/2014
RRK,Mental Illness,0,30/09/2014
RLQ,Mental Illness,0,30/09/2014
RLT,Mental Illness,0,30/09/2014
RWP,Mental Illness,0,30/09/2014
RYG,Mental Illness,239.413043,30/09/2014
RBK,Mental Illness,0,30/09/2014
RL4,Mental Illness,0,30/09/2014
RXG,Mental Illness,403.565217,30/09/2014
RY6,Mental Illness,7.652174,30/09/2014
TAD,Mental Illness,186.119565,30/09/2014
R1A,Mental Illness,114.282609,30/09/2014
RJC,Mental Illness,0,30/09/2014
RKB,Mental Illness,0,30/09/2014
RAE,Mental Illness,0,30/09/2014
RCF,Mental Illness,0,30/09/2014
RGD,Mental Illness,464.423913,30/09/2014
RR8,Mental Illness,0,30/09/2014
RWY,Mental Illness,0,30/09/2014
RXF,Mental Illness,0,30/09/2014
RFF,Mental Illness,0,30/09/2014
RFR,Mental Illness,0,30/09/2014
RHQ,Mental Illness,0,30/09/2014
RP5,Mental Illness,0,30/09/2014
RXE,Mental Illness,214.847826,30/09/2014
TAH,Mental Illness,201.369565,30/09/2014
RCB,Mental Illness,0,30/09/2014
RCD,Mental Illness,0,30/09/2014
RJL,Mental Illness,0,30/09/2014
RV9,Mental Illness,174.73913,30/09/2014
RWA,Mental Illness,0,30/09/2014
RCU,Mental Illness,19.369565,30/09/2014
RNN,Mental Illness,117.695652,30/09/2014
RR7,Mental Illness,26.804348,30/09/2014
RTD,Mental Illness,0,30/09/2014
RTF,Mental Illness,29.956522,30/09/2014
RTX,Mental Illness,0,30/09/2014
RX4,Mental Illness,577.717391,30/09/2014
RQ6,Mental Illness,0,30/09/2014
RVY,Mental Illness,0,30/09/2014
RW4,Mental Illness,558.021739,30/09/2014
RE9,Mental Illness,0,30/09/2014
RLN,Mental Illness,0,30/09/2014
RNL,Mental Illness,0,30/09/2014
RBN,Mental Illness,0,30/09/2014
RBQ,Mental Illness,0,30/09/2014
RBS,Mental Illness,6.728261,30/09/2014
REM,Mental Illness,0,30/09/2014
REP,Mental Illness,0,30/09/2014
RET,Mental Illness,0,30/09/2014
TAE,Mental Illness,238.402174,30/09/2014
RJX,Mental Illness,0,30/09/2014
RW5,Mental Illness,472.152174,30/09/2014
RXL,Mental Illness,0,30/09/2014
RXN,Mental Illness,0,30/09/2014
RXR,Mental Illness,0,30/09/2014
RRF,Mental Illness,0,30/09/2014
RT2,Mental Illness,451.923913,30/09/2014
RW3,Mental Illness,9.75,30/09/2014
RW6,Mental Illness,0,30/09/2014
RWJ,Mental Illness,0,30/09/2014
RXV,Mental Illness,541.391304,30/09/2014
RXP,Mental Illness,0,30/09/2014
RBV,Mental Illness,0,30/09/2014
RM2,Mental Illness,0,30/09/2014
RM3,Mental Illness,0,30/09/2014
RMC,Mental Illness,0,30/09/2014
RMP,Mental Illness,0,30/09/2014
RTV,Mental Illness,287.619565,30/09/2014
RWW,Mental Illness,0,30/09/2014
RXA,Mental Illness,267.358696,30/09/2014
RTR,Mental Illness,0,30/09/2014
RVW,Mental Illness,0,30/09/2014
RX3,Mental Illness,630.467391,30/09/2014
TAF,Maternity,0,30/09/2014
RBL,Mental Illness,0,30/09/2014
RBT,Mental Illness,0,30/09/2014
REN,Mental Illness,0,30/09/2014
RJN,Mental Illness,0,30/09/2014
RJR,Mental Illness,0,30/09/2014
RV5,Maternity,0,30/09/2014
RV8,Maternity,43.195652,30/09/2014
RVR,Maternity,40.217391,30/09/2014
RWK,Maternity,0,30/09/2014
RYJ,Maternity,145.076087,30/09/2014
RYX,Maternity,0,30/09/2014
RQX,Maternity,29.804348,30/09/2014
RQY,Maternity,0,30/09/2014
RRP,Maternity,0,30/09/2014
RRV,Maternity,39.141304,30/09/2014
RT3,Maternity,0,30/09/2014
RV3,Maternity,0,30/09/2014
RKL,Maternity,0,30/09/2014
RP4,Maternity,0,30/09/2014
RP6,Maternity,0,30/09/2014
RPG,Maternity,0,30/09/2014
RPY,Maternity,0,30/09/2014
RQM,Maternity,28.586957,30/09/2014
RJ1,Maternity,50.891304,30/09/2014
RJ2,Maternity,106.923913,30/09/2014
RJ6,Maternity,42.641304,30/09/2014
RJ7,Maternity,41.76087,30/09/2014
RJZ,Maternity,86.315217,30/09/2014
RKE,Maternity,31.608696,30/09/2014
RAS,Maternity,17.25,30/09/2014
RAT,Maternity,0,30/09/2014
RAX,Maternity,54.369565,30/09/2014
RC3,Maternity,24.902174,30/09/2014
RF4,Maternity,51.684783,30/09/2014
RFW,Maternity,77.173913,30/09/2014
RN5,Maternity,36.684783,30/09/2014
RW1,Maternity,0,30/09/2014
R1H,Maternity,142.586957,30/09/2014
RAL,Maternity,42.467391,30/09/2014
RAN,Maternity,0,30/09/2014
RAP,Maternity,29.021739,30/09/2014
RBD,Maternity,14.326087,30/09/2014
RD3,Maternity,35.445652,30/09/2014
RDY,Maternity,0,30/09/2014
RDZ,Maternity,1.141304,30/09/2014
RHM,Maternity,33.478261,30/09/2014
RHU,Maternity,39.815217,30/09/2014
RNU,Maternity,0,30/09/2014
RTH,Maternity,61.978261,30/09/2014
RWX,Maternity,0,30/09/2014
RXQ,Maternity,35.478261,30/09/2014
R1C,Maternity,0,30/09/2014
R1F,Maternity,4.369565,30/09/2014
RXC,Maternity,17.380435,30/09/2014
RXH,Maternity,57.717391,30/09/2014
RXX,Maternity,0,30/09/2014
RYR,Maternity,35.586957,30/09/2014
RD7,Maternity,24.804348,30/09/2014
RHW,Maternity,21.391304,30/09/2014
RDR,Maternity,0,30/09/2014
RDU,Maternity,33.75,30/09/2014
RPC,Maternity,0,30/09/2014
RTK,Maternity,29.836957,30/09/2014
RTP,Maternity,26.217391,30/09/2014
RX2,Maternity,0,30/09/2014
RN7,Maternity,31.402174,30/09/2014
RPA,Maternity,35.73913,30/09/2014
RVV,Maternity,39.663043,30/09/2014
RWF,Maternity,32.836957,30/09/2014
RXY,Maternity,0,30/09/2014
RA2,Maternity,23.315217,30/09/2014
RBZ,Maternity,9.532609,30/09/2014
REF,Maternity,24.913043,30/09/2014
RH8,Maternity,25.336957,30/09/2014
RJ8,Maternity,0,30/09/2014
RK9,Maternity,26.48913,30/09/2014
RWV,Maternity,0,30/09/2014
RA4,Maternity,11.065217,30/09/2014
RA7,Maternity,38.902174,30/09/2014
RBA,Maternity,22.684783,30/09/2014
RH5,Maternity,0,30/09/2014
RVJ,Maternity,53.815217,30/09/2014
RA9,Maternity,6.2,30/09/2014
RN3,Maternity,18.336957,30/09/2014
RNZ,Maternity,14.119565,30/09/2014
RTE,Maternity,37.836957,30/09/2014
RTQ,Maternity,0,30/09/2014
RVN,Maternity,0,30/09/2014
RA3,Maternity,0,30/09/2014
RLY,Maternity,0,30/09/2014
RRE,Maternity,0,30/09/2014
RXW,Maternity,22.913043,30/09/2014
R1J,Maternity,0,30/09/2014
RBB,Maternity,0,30/09/2014
RD1,Maternity,17.5,30/09/2014
RY5,Maternity,0,30/09/2014
R1E,Maternity,0,30/09/2014
RJD,Maternity,11.173913,30/09/2014
RJE,Maternity,43.858696,30/09/2014
RJF,Maternity,19.25,30/09/2014
RL1,Maternity,0,30/09/2014
RWR,Maternity,0,30/09/2014
RY4,Maternity,0,30/09/2014
RP7,Maternity,0,30/09/2014
RT5,Maternity,0,30/09/2014
RWD,Maternity,141.978261,30/09/2014
RWE,Maternity,85.163043,30/09/2014
RD8,Maternity,26.565217,30/09/2014
RNQ,Maternity,32.130435,30/09/2014
RNS,Maternity,36.293478,30/09/2014
RP1,Maternity,0,30/09/2014
RWG,Maternity,6.706522,30/09/2014
RWH,Maternity,34.782609,30/09/2014
RQ8,Maternity,26.195652,30/09/2014
RQW,Maternity,29.76087,30/09/2014
RRD,Maternity,0,30/09/2014
RWN,Maternity,0,30/09/2014
RC1,Maternity,21.141304,30/09/2014
RC9,Maternity,49.913043,30/09/2014
RT1,Maternity,0,30/09/2014
RY3,Maternity,0,30/09/2014
RYV,Maternity,0,30/09/2014
RAJ,Maternity,10.608696,30/09/2014
RDD,Maternity,30.673913,30/09/2014
RDE,Maternity,21.141304,30/09/2014
RGQ,Maternity,23.413043,30/09/2014
RGR,Maternity,13.228261,30/09/2014
RGT,Maternity,30.956522,30/09/2014
RM1,Maternity,32.782609,30/09/2014
RMY,Maternity,0,30/09/2014
RQQ,Maternity,14.391304,30/09/2014
RXM,Maternity,0,30/09/2014
RY8,Maternity,0,30/09/2014
RCX,Maternity,17.554348,30/09/2014
RGM,Maternity,0,30/09/2014
RGN,Maternity,32.673913,30/09/2014
RGP,Maternity,16.684783,30/09/2014
TAJ,Maternity,0,30/09/2014
RFS,Maternity,17.597826,30/09/2014
RHA,Maternity,0,30/09/2014
RK5,Maternity,42.01087,30/09/2014
RTG,Maternity,45.902174,30/09/2014
RX1,Maternity,86,30/09/2014
RRJ,Maternity,0,30/09/2014
RRK,Maternity,0,30/09/2014
RXK,Maternity,39.847826,30/09/2014
RXT,Maternity,0,30/09/2014
RYK,Maternity,0,30/09/2014
RYW,Maternity,0,30/09/2014
RBK,Maternity,25.456522,30/09/2014
RL4,Maternity,33.032609,30/09/2014
RLU,Maternity,70.695652,30/09/2014
RNA,Maternity,22.271739,30/09/2014
RQ3,Maternity,0,30/09/2014
RR1,Maternity,76.576087,30/09/2014
RJC,Maternity,29.163043,30/09/2014
RKB,Maternity,15.173913,30/09/2014
RLQ,Maternity,11.869565,30/09/2014
RLT,Maternity,12.565217,30/09/2014
RWP,Maternity,44.978261,30/09/2014
RYG,Maternity,0,30/09/2014
RWY,Maternity,31.945652,30/09/2014
RXF,Maternity,36.880435,30/09/2014
RXG,Maternity,0,30/09/2014
RY6,Maternity,0,30/09/2014
TAD,Maternity,0,30/09/2014
R1A,Maternity,0,30/09/2014
RVV,Learning Disabilities,0,31/12/2010
RWF,Learning Disabilities,0,31/12/2010
RX2,Learning Disabilities,9.271739,31/12/2010
RXC,Learning Disabilities,0,31/12/2010
RXH,Learning Disabilities,0,31/12/2010
RXY,Learning Disabilities,14.554348,31/12/2010
RDU,Learning Disabilities,0,31/12/2010
RN7,Learning Disabilities,0,31/12/2010
RPA,Learning Disabilities,4.065217,31/12/2010
RPC,Learning Disabilities,0,31/12/2010
RTK,Learning Disabilities,0,31/12/2010
RTP,Learning Disabilities,0,31/12/2010
5P5,Learning Disabilities,0,31/12/2010
5P7,Learning Disabilities,0,31/12/2010
5P8,Learning Disabilities,0,31/12/2010
5QA,Learning Disabilities,0,31/12/2010
